step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
4375.0,[2925],[2149082.6598388446],[6737734.455930843],[0.0]
4376.0,[2925],[2149082.6598388446],[6737734.455930843],[0.0]
4377.0,[2926],[2149888.957638331],[6740262.233545783],[0.0]
4378.0,[2926],[2149888.957638331],[6740262.233545783],[0.0]
4379.0,[2926],[2149888.957638331],[6740262.233545783],[0.0]
4380.0,[2928],[2151380.240903171],[6744937.702581748],[0.0]
4381.0,[2931],[2153503.286885324],[6751593.712554908],[0.0]
4382.0,[2931],[2153503.286885324],[6751593.712554908],[0.0]
4383.0,[2931],[2153503.286885324],[6751593.712554908],[0.0]
4384.0,[2933],[2155120.0378038096],[6756662.294319836],[0.0]
4385.0,[2933],[2155120.0378038096],[6756662.294319836],[0.0]
4386.0,[2933],[2155120.0378038096],[6756662.294319836],[0.0]
4387.0,[2933],[2155120.0378038096],[6756662.294319836],[0.0]
4388.0,[2933],[2155120.0378038096],[6756662.294319836],[0.0]
4389.0,[2933],[2155120.0378038096],[6756662.294319836],[0.0]
4390.0,[2933],[2155120.0378038096],[6756662.294319836],[0.0]
4391.0,[2933],[2155120.0378038096],[6756662.294319836],[0.0]
4392.0,[2939],[2159595.5511724404],[6770693.915765708],[0.0]
4393.0,[2943],[2162335.5697531486],[6779284.318781034],[0.0]
4394.0,[2943],[2162335.5697531486],[6779284.318781034],[0.0]
4395.0,[2943],[2162335.5697531486],[6779284.318781034],[0.0]
4396.0,[2943],[2162335.5697531486],[6779284.318781034],[0.0]
4397.0,[2943],[2162335.5697531486],[6779284.318781034],[0.0]
4398.0,[2943],[2162335.5697531486],[6779284.318781034],[0.0]
4399.0,[2943],[2162335.5697531486],[6779284.318781034],[0.0]
4400.0,[2943],[2162335.5697531486],[6779284.318781034],[0.0]
4401.0,[2943],[2162335.5697531486],[6779284.318781034],[0.0]
4402.0,[2943],[2162335.5697531486],[6779284.318781034],[0.0]
4403.0,[2943],[2162335.5697531486],[6779284.318781034],[0.0]
4404.0,[2945],[2163815.191356926],[6783923.218549567],[0.0]
